,total,data,pde,border
0,0.2828598916530609,0.6677411198616028,0.033967990428209305,0.15544241666793823
1,0.13001246750354767,0.28966036438941956,0.032411158084869385,0.04086560383439064
2,0.11239158362150192,0.2511412799358368,0.030404921621084213,0.021645672619342804
3,0.10912449657917023,0.2395898550748825,0.032869864255189896,0.0139483492821455
4,0.122463159263134,0.25797972083091736,0.03853631019592285,0.018946386873722076
5,0.10814999043941498,0.22515113651752472,0.03620292991399765,0.00975077971816063
6,0.10739287734031677,0.21788454055786133,0.03953132405877113,0.007050660904496908
7,0.12041408568620682,0.23527610301971436,0.04174450412392616,0.01670738123357296
8,0.10959691554307938,0.21256951987743378,0.04184926673769951,0.006789943668991327
9,0.10816372185945511,0.20850355923175812,0.03919075056910515,0.004457087256014347
10,0.11039112508296967,0.20836956799030304,0.0400456003844738,0.005720588844269514
11,0.11170285940170288,0.20732411742210388,0.04063313454389572,0.005716455634683371
12,0.13349804282188416,0.23637492954730988,0.04542900249361992,0.02488337643444538
13,0.11463306099176407,0.20509544014930725,0.04510177671909332,0.00450483663007617
14,0.11494991183280945,0.20434483885765076,0.04222242534160614,0.004433864261955023
15,0.11614303290843964,0.204021617770195,0.04135850816965103,0.00505711417645216
16,0.11796627193689346,0.20373846590518951,0.04283613711595535,0.005949287675321102
17,0.11992013454437256,0.203469380736351,0.04520811513066292,0.006728242617100477
18,0.12036383897066116,0.20174017548561096,0.045784663408994675,0.006577211432158947
19,0.12076374143362045,0.19941465556621552,0.047189462929964066,0.007097998168319464
